,id,profession,salary_from,salary_to,city,street,latitude,longitude,employer,schedule
5356,76439876,Водитель погрузчика,43000.0,,Павлово,улица Суворова,55.97538,43.093496,Группа ГАЗ,Полный день
5357,70853360,"Менеджер по продажам/Торговый представитель (с торговыми сетями Сытная лавка, Фермерский дворик)",61500.0,78500.0,Нижний Новгород,Московское шоссе,56.310243,43.90834,ЦЛС,Полный день
5358,76478131,Уборщик производственных и служебных помещений,7050.0,14100.0,Нижний Новгород,улица Ларина,56.240358,43.973054,НПП Салют (АО «Росэлектроника»),Полный день
5359,73042246,Бухгалтер - эксперт управления по расчетам с персоналом,53000.0,,,,,,Х5 Group,Полный день
5360,76239675,Экономист в бюджетную компанию,30000.0,,Бор,"микрорайон Паново, Слободская улица",56.377597,44.050345,АНО Областное кадровое агентство,Полный день
5361,70812711,Менеджер по продажам (без поиска клиентов),80000.0,120000.0,Нижний Новгород,улица Костина,56.311956,43.990616,Компания Кухонный завод,Сменный график
5362,71751220,Аккумуляторщик,30000.0,50000.0,Нижний Новгород,улица КИМа,56.382858808673404,43.794268431876866,Государственное предприятие Нижегородской области Нижегородский пассажирский автомобильный транспорт,Полный день
5363,71884169,Врач-гериатр,69000.0,,Нижний Новгород,"микрорайон Щербинки-2, площадь Маршала Жукова",56.237412,43.961367,ГБУЗ НО Городская поликлиника № 1 Приокского района города Нижнего Новгорода,Полный день
5364,76475941,"Продавец-кассир (Дзержинск, Сухаренко, 5)",29000.0,32000.0,Дзержинск,Сухаренко,56.2436894,43.3990306,Пятёрочка,Полный день
5365,75956358,"Администратор магазина (Семенов, Спортивная, 75)",30000.0,40000.0,Семенов,Спортивная,56.7901835,44.5153927,Пятёрочка,Полный день
5366,54157701,Слесарь по ремонту автомобилей,30000.0,50000.0,Нижний Новгород,улица КИМа,56.382858808673404,43.794268431876866,Государственное предприятие Нижегородской области Нижегородский пассажирский автомобильный транспорт,Полный день
5367,70698418,Контролер ОТК на производство металлоконструкций,30000.0,40000.0,Нижний Новгород,улица Вторчермета,56.304625,43.85851,Группа компаний LETTA,Полный день
5368,76475285,"Продавец-кассир (Богородск, Ленина, 101)",24000.0,26000.0,Богородск,Ленина,56.1012,43.5011442,Пятёрочка,Полный день
5369,76024699,Фрезеровщик в г. Шумерля,110000.0,110000.0,Шумерля,,55.497934,46.417846,Консалтинг Групп,Вахтовый метод
5370,76475936,"Продавец-кассир (Кулебаки, Адмирала Макарова, 12)",23789.0,26881.0,Кулебаки,Адмирала Макарова,55.4308587,42.5138188,Пятёрочка,Полный день
5371,76436500,Инженер-технолог,29000.0,47000.0,Павлово,улица Суворова,55.97538,43.093496,Группа ГАЗ,Полный день
5372,70455769,Комплектовщик/комплектовщица/кладовщик-комплектовщик,30000.0,,Дзержинск,"территория Восточный промрайон, Автозаводское шоссе",56.257063,43.602212,ТМК,Сменный график
5373,54158718,Начальник котельной,32000.0,32000.0,Нижний Новгород,улица КИМа,56.382858808673404,43.794268431876866,Государственное предприятие Нижегородской области Нижегородский пассажирский автомобильный транспорт,Полный день
5374,72411047,Сотрудник - кинолог,27000.0,29000.0,посёлок Дружный,,56.164481,43.915571,ФКУ СИЗО-2 ГУФСИН России по Нижегородской области,Сменный график
5375,76477878,Слесарь механосборочных работ,40000.0,50000.0,Нижний Новгород,проспект Гагарина,56.244015,43.968814,АПС Групп,Полный день
5376,75897601,"Администратор магазина (Нижний Новгород, Московское, 132)",39000.0,49500.0,Нижний Новгород,Московское,56.3136632,43.8880769,Пятёрочка,Полный день
5377,69851796,Фармацевт-провизор на пр. Ленина 83,47000.0,,Дзержинск,проспект Ленина,56.239273,43.476726,Мелодия здоровья,Полный день
5378,76436321,Инженер-химик,38000.0,45000.0,Павлово,улица Суворова,55.97538,43.093496,Группа ГАЗ,Полный день
5379,76476910,Дефектоскопист рентгеногаммаграфирования,55000.0,,Дзержинск,улица Лермонтова,56.263343811035156,43.40887451171875,"Заря, Дзержинский завод химического оборудования",Полный день
5380,76477530,Тракторист,43000.0,,Дзержинск,улица Лермонтова,56.263343811035156,43.40887451171875,"Заря, Дзержинский завод химического оборудования",Полный день
5381,76479886,Рабочий по обслуживанию зданий,20000.0,28000.0,Нижний Новгород,Народная,56.334926,43.912714,Нижегородские сорбенты,Полный день
5382,54152735,Водитель автопогрузчика,24000.0,30000.0,Нижний Новгород,улица КИМа,56.382858808673404,43.794268431876866,Государственное предприятие Нижегородской области Нижегородский пассажирский автомобильный транспорт,Полный день
5383,69376137,Слесарь-ремонтник,30000.0,35000.0,Нижний Новгород,улица КИМа,56.382858808673404,43.794268431876866,Государственное предприятие Нижегородской области Нижегородский пассажирский автомобильный транспорт,Полный день
5384,74254985,Региональный менеджер по кадрам,60000.0,,Нижний Новгород,Московское шоссе,56.323363,43.942206,Гринатом,Полный день
5385,76475780,"Продавец-кассир (Нижний Новгород, Гагарина, 202)",33600.0,37000.0,Нижний Новгород,Гагарина,56.23515,43.954953,Пятёрочка,Полный день
5386,76435937,Электромонтер по ремонту и обслуживанию электрооборудования,31000.0,49000.0,Павлово,улица Суворова,55.97538,43.093496,Группа ГАЗ,Полный день
5387,70583559,Главный механик (автогараж),80000.0,,,,,,Альтаир,Полный день
5388,76478897,Инженер-метролог 2 категории,34800.0,,Нижний Новгород,улица Ларина,56.240358,43.973054,НПП Салют (АО «Росэлектроника»),Полный день
5389,76479071,Разнорабочий,40000.0,,Нижний Новгород,улица Коминтерна,56.344895,43.898269,НИТЭК,Полный день
5390,71902979,Монтировщик шин,30000.0,40000.0,Нижний Новгород,улица КИМа,56.382858808673404,43.794268431876866,Государственное предприятие Нижегородской области Нижегородский пассажирский автомобильный транспорт,Сменный график
5391,70740446,Механик-наладчик производственного оборудования,45000.0,60000.0,Кстово,Столбищенская улица,56.195565,44.155691,Группа компаний LETTA,Полный день
5392,76437010,Штамповщик,34000.0,47000.0,Павлово,улица Суворова,55.97538,43.093496,Группа ГАЗ,Полный день
5393,68022560,Водитель-экспедитор категории Е,50000.0,100000.0,Нижний Новгород,Московское шоссе,56.309534,43.907235,ЦЛС,Полный день
5394,68318483,"Продавец-кассир (Дзержинск, Циолковского, 62А)",29000.0,32000.0,Дзержинск,Циолковского,56.22794,43.409748,Пятёрочка,Полный день
5395,72869754,Официант (кафе World Class Пушкинский),29000.0,,Нижний Новгород,улица Тимирязева,56.307521,43.99429,Нижегородская Фитнес Группа (сети фитнес-клубов World Class и ФизКульт),Сменный график
5396,76476168,"Продавец-кассир (Дзержинск, Октябрьская, 5/7)",29000.0,32000.0,Дзержинск,Октябрьская,56.2328904,43.4601068,Пятёрочка,Полный день
5397,76480626,Механик,31000.0,,Нижний Новгород,Полтавская улица,56.314811,44.026782,ФГБУ Рослесинфорг,Полный день
5398,75786706,Мастер производства,40000.0,50000.0,Нижний Новгород,улица Вторчермета,56.304625,43.85851,Группа компаний LETTA,Сменный график
5399,72411606,Водитель-сотрудник,27000.0,28000.0,посёлок Дружный,,56.164481,43.915571,ФКУ СИЗО-2 ГУФСИН России по Нижегородской области,Сменный график
5400,76476318,Менеджер по продажам в оптовый отдел,40000.0,,Нижний Новгород,Октябрьской революции,56.304465,43.937211,"Весы, ЦТО",Полный день
5401,76445395,Электромонтер по ремонту и обслуживанию,34500.0,,Нижний Новгород,улица Ларина,56.241319,43.973387,АНО Областное кадровое агентство,Полный день
5402,76475195,"Продавец-кассир (Нижний Новгород, Свободы, 15)",34000.0,48000.0,Нижний Новгород,Свободы,56.3182445,44.014776,Пятёрочка,Полный день
5403,70700764,Кладовщик склада материалов,45000.0,,Кстово,Столбищенская улица,56.195565,44.155691,Группа компаний LETTA,Сменный график
5404,76476195,Врач - детский уролог-андролог,38000.0,42000.0,Иваново,улица Любимова,56.958851,41.027712,ОБУЗ ИвОКБ,Полный день
5405,76476143,"Продавец-кассир (Нижний Новгород, Политбойцов, 16)",32300.0,37000.0,Нижний Новгород,Политбойцов,56.2616345,43.8571553,Пятёрочка,Полный день
5406,73126345,Техник по эксплуатации в фитнес клуб (ФизКульт Спорт),,32000.0,Нижний Новгород,улица Белинского,56.319444,44.027034,Нижегородская Фитнес Группа (сети фитнес-клубов World Class и ФизКульт),Сменный график
5407,67003576,Ведущий архитектор,36200.0,55000.0,Нижний Новгород,Новая улица,56.311172,43.996797,Газпроектинжиниринг,Полный день
5408,76128839,Начальник производства металлической мебели,60000.0,100000.0,Нижний Новгород,улица Вторчермета,56.304625,43.85851,Группа компаний LETTA,Полный день
5409,76477858,Ведущий специалист по охране труда и экологии,47000.0,,Дзержинск,Восточное шоссе,56.250122,43.581173,Ока-Полимер,Полный день
5410,72135406,Водитель автопогрузчика,35000.0,45000.0,Кстово,Столбищенская улица,56.195565,44.155691,Группа компаний LETTA,Полный день
5411,73189234,Грузчик-комплектовщик,30000.0,30000.0,Кстово,Столбищенская улица,56.195565,44.155691,Группа компаний LETTA,Сменный график
5412,76476170,"Продавец-кассир (Арзамас, Володарского, 83А)",24255.0,30560.0,Арзамас,Володарского,55.37232,43.8229366,Пятёрочка,Полный день
5413,76481303,"Автомойщик, Грузовая автомойка",35000.0,,Нижний Новгород,улица Коминтерна,56.344895,43.898269,НИТЭК,Сменный график
5414,76475238,"Продавец-кассир (Городец, Дорожная, 7)",27016.0,53896.0,Городец,Дорожная,56.6560206,43.4866053,Пятёрочка,Полный день
5415,72106956,Водитель автопогрузчика,,45000.0,Кстово,Столбищенская улица,56.195565,44.155691,Группа компаний LETTA,Сменный график
5416,76479227,Слесарь по ремонту технологического оборудования,46500.0,,Нижний Новгород,проспект Героев,56.32117641884925,43.894635264585915,Современные Трубопроводные Системы,Полный день
5417,76435485,Электромеханик по лифтам 5 разряда,42000.0,,Нижний Новгород,улица Ларина,56.241319,43.973387,АНО Областное кадровое агентство,Полный день
5418,76480574,"Курьер на велосипеде в доставку ""Самокат""",80000.0,,Нижний Новгород,"Канавинский район, жилой район Мещерское Озеро, Мещерский бульвар",56.336598,43.938298,СТАФФ МЕНЕДЖМЕНТ ГРУПП,Сменный график
5419,76485191,Кладовщик,35000.0,,Нижний Новгород,Ильинская улица,56.322524,43.99155,Courtyard Nizhny Novgorod City Center,Полный день
5420,76482102,Федеральный государственный гражданский служащий Управления по вопросам миграции ГУ МВД России,30000.0,38000.0,Нижний Новгород,Юбилейный бульвар,56.343698,43.862445,ГУ МВД России по Нижегородской области,Полный день
5421,76491125,Специалист архива (бухгалтерии),46400.0,,Нижний Новгород,бульвар Мира,56.329038,43.950974,Теплоэнерго,Полный день
5422,76489696,Диспетчер на вахту,100000.0,,Нижний Новгород,улица Коминтерна,56.344865,43.898359,Спецпарк,Вахтовый метод
5423,76488424,Кладовщик,45000.0,45000.0,Нижний Новгород,проспект Гагарина,56.246636,43.968545,Военно-Мемориальная Компания-1,Сменный график
5424,76482529,Руководитель по подбору персонала,100000.0,,Дзержинск,улица Лермонтова,56.263343811035156,43.40887451171875,"Заря, Дзержинский завод химического оборудования",Полный день
5425,76481654,Медицинская сестра палатная/Медицинский брат палатный,45000.0,55000.0,Нижний Новгород,улица Родионова,56.310288,44.078813,ГБУЗ НО Нижегородская областная клиническая больница им Н.А.Семашко,Сменный график
5426,76486045,Сборщик,55000.0,,Нижний Новгород,улица Ульянова,56.323498,44.022533,ИПФ РАН,Полный день
5427,76484215,Ассистент отдела сервиса,,35000.0,Нижний Новгород,проспект Ленина,56.263172,43.903498,Холдинг АвтоКлаус,Сменный график
5428,76486604,Интернет-маркетолог (интернет-реклама) в офис,50000.0,80000.0,Нижний Новгород,"микрорайон Соцгород, улица Героя Советского Союза Поющева",56.250032,43.870395,Аквагранд,Полный день
5429,76484127,Администратор,25000.0,45000.0,Нижний Новгород,"Канавинский район, жилой район Мещерское Озеро, улица Карла Маркса",56.340844,43.948359,Клиника Варикоза.нет,Сменный график
5430,76483703,Специалист по документальному сопровождению продаж,40000.0,60000.0,Нижний Новгород,улица Мичурина,56.301539,43.942538,Ваша Безопасность,Полный день
5431,76482194,Менеджер по логистике/логист,40000.0,,Нижний Новгород,Салганская улица,56.303826,44.017278,Диджитал,Полный день
5432,76481579,Юрисконсульт,50000.0,,Нижний Новгород,улица Родионова,56.310288,44.078813,ГБУЗ НО Нижегородская областная клиническая больница им Н.А.Семашко,Полный день
5433,71857209,Гардеробщик,15300.0,,Нижний Новгород,проспект Ленина,56.274669,43.91337,МАОУ Гимназия №184,Полный день
5434,71484883,Кредитный специалист в М-видео,65000.0,,Нижний Новгород,Московское шоссе,56.317947,43.925443,Совкомбанк,Полный день
5435,76485857,Менеджер отдела запчастей,60000.0,,,,,,Артан,Сменный график
5436,76484934,Комплектовщик заказов,34000.0,75000.0,Нижний Новгород,улица Коминтерна,56.340001,43.884346,Проект А,Полный день
5437,76484737,Комплектовщик заказов,34000.0,75000.0,Нижний Новгород,Ореховская улица,56.212399,43.820296,Проект А,Полный день
5438,76482096,"Продавец-кассир в продуктовый магазин ""Smart""",35000.0,40000.0,Нижний Новгород,Сормовское шоссе,56.319909,43.926351,"Сладкая жизнь, компания",Полный день
5439,75718701,Полицейский,30000.0,45000.0,Нижний Новгород,улица Красных Зорь,56.331718,43.867017,Отдел вневедомственной охраны по Московскому району города Нижнего Новгорода -филиал ФГКУ УВО ВНГ России по Нижегородской области,Сменный график
5440,72922558,Наладчик технологического оборудования 4 разряда,61000.0,,Нижний Новгород,улица Героя Шапошникова,56.250627,43.976387,Федеральный научно-производственный центр «Нижегородский научно-исследовательский институт радиотехники» (АО «ФНПЦ «ННИИРТ»),Полный день
5441,76481484,Помощник начальника производственного участка,40000.0,65000.0,Нижний Новгород,проспект Героев,56.323752,43.886403,Нижегородский Дом Камня,Полный день
5442,76491160,Инженер-конструктор (судостроение),50000.0,70000.0,Нижний Новгород,улица Свободы,56.362342,43.858771,ПКБ Петробалт,Полный день
5443,70758821,Инженер по ведению технологического процесса,,70000.0,Нижний Новгород,улица Дьяконова,56.255953,43.87494,УПРАВЛЯЮЩАЯ КОМПАНИЯ ШАХУНСКОЕ МОЛОКО,Полный день
5444,76481531,Гравер-станочник,50000.0,100000.0,Нижний Новгород,проспект Героев,56.323752,43.886403,Нижегородский Дом Камня,Полный день
5445,76481411,Операционная медицинская сестра/Операционный медицинский брат,35000.0,35000.0,Нижний Новгород,Республиканская улица,56.313878,44.03343,ГБУЗ НО Городская больница №35 Советского района г. Н.Новгорода,Полный день
5446,75643860,Грузчик на склад,35000.0,,Нижний Новгород,Торфяная улица,56.346197,43.82238,Много Мебели,Полный день
5447,76485847,Сотрудник охраны,24408.0,,Нижний Новгород,посёлок Черепичный,56.243039,44.004468,Форум-Авто,Полный день
5448,76491731,Педагог дополнительного образования по обучению проведения экскурсий,17000.0,,Нижний Новгород,Ильинская улица,56.31907,43.989844,МБУ ДО Дом Детского Творчества Нижегородского района города Нижнего Новгорода,Полный день
5449,75535013,Кладовщик,40000.0,,Нижний Новгород,Московское шоссе,56.309079,43.794101,Ворктрак,Полный день
5450,76485904,Технолог предприятий общественного питания,80000.0,80000.0,Нижний Новгород,проспект Ленина,56.248166,43.875686,ГЛАВПРОМПИТ,Полный день
5451,66498968,Кладовщик,35000.0,,Нижний Новгород,проспект Ленина,56.258268,43.904441,Интеравтоцентр,Сменный график
5452,76481572,Фрезеровщик универсал 5 разряда,70000.0,,Нижний Новгород,улица Ульянова,56.323498,44.022533,ИПФ РАН,Полный день
5453,76481344,Оператор станка (камнеобработка),40000.0,60000.0,Нижний Новгород,проспект Героев,56.323752,43.886403,Нижегородский Дом Камня,Полный день
5454,73097049,Разборщик товара в аптеку (п. Культура ул. Весенняя зд. 1А),7000.0,10000.0,посёлок Культура,Весенняя улица,56.213776,44.022902,"Аптечная сеть Максавит и 36,7",Полный день
5455,73728219,Электромонтер по ремонту и обслуживанию электрооборудования,30000.0,,Нижний Новгород,Кремль,56.329981,44.008071,ГБУ НО Нижегородский Кремль,Сменный график
5456,75747687,Менеджер по персоналу,35000.0,,Нижний Новгород,проспект Гагарина,56.303971,43.983951,Ростелеком,Полный день
5457,76481815,Бухгалтер,35000.0,40000.0,Нижний Новгород,проспект Гагарина,56.244085,43.967601,РЦ Инжиниринг,Полный день
5458,75555858,Видеооператор,30000.0,,Нижний Новгород,Рождественская улица,56.330241,43.996186,Маринс Парк Отель Нижний Новгород,Полный день
5459,76482746,Кладовщик,45000.0,45000.0,Нижний Новгород,Дизельная,56.3753952290294,43.7854132801294,Краснобаковские Молочные Продукты,Полный день
5460,71862013,Учитель начальных классов,20000.0,,Нижний Новгород,проспект Ленина,56.274669,43.91337,МАОУ Гимназия №184,Полный день
5461,66930129,"Электромонтер по обслуживанию электрооборудования (ТЦ ""Мебельный базар"")",30000.0,35000.0,Нижний Новгород,Гордеевская улица,56.325215,43.945988,Маринс Парк Отель Нижний Новгород,Полный день
5462,76491467,Уборщик служебных помещений,17000.0,20000.0,Нижний Новгород,Ильинская улица,56.31907,43.989844,МБУ ДО Дом Детского Творчества Нижегородского района города Нижнего Новгорода,Полный день
5463,73807842,Продавец-консультант в салон оптики (Автозавод),35000.0,,Нижний Новгород,улица Плотникова,56.259378,43.857414,Кронос,Сменный график
5464,76482712,Специалист отдела логистики,30000.0,30000.0,Дзержинск,улица Терешковой,56.224777,43.421785,Акварум,Полный день
5465,72878574,Укладчик-упаковщик,,35000.0,Дзержинск,"Автозаводское шоссе, 5-й километр",56.256723,43.587767,SPLAT,Полный день
5466,76485642,"Продавец-кассир (Перевоз, Школьная, 6)",24727.0,32887.0,Перевоз,Школьная,55.5997894,44.5443168,Пятёрочка,Полный день
5467,75693384,Графический дизайнер,35000.0,,Нижний Новгород,Рождественская улица,56.330241,43.996186,Маринс Парк Отель Нижний Новгород,Полный день
5468,76486934,Грузчик,30000.0,35000.0,Нижний Новгород,улица Переходникова,56.261253,43.896428,Ваш персонал,Полный день
5469,73577823,Начальник отдела разработки 1С,,250000.0,Нижний Новгород,Верхне-Волжская набережная,56.327975,44.022641,НОРКЕМ,Полный день
5470,76484848,Станочник,45000.0,,Нижний Новгород,Сормовское шоссе,56.333305,43.89199,Нижегородский завод 70-летия Победы,Полный день
5471,76483515,Менеджер клиентских отношений,45000.0,80000.0,Нижний Новгород,Большая Покровская улица,56.312325,43.988487,ЮК Прометей,Полный день
5472,76487779,Кладовщик,42000.0,,посёлок Селекционной Станции,"квартал Промзона, Заводская улица",56.213401,44.061619,ФоксТанк ТД,Полный день
5473,76483591,Менеджер тендерного отдела,30000.0,55000.0,Нижний Новгород,Казанское шоссе,56.285983,44.079801,МЕДЦЕНТР НН,Полный день
5474,76481909,Продавец-кассир (ТЦ 7 небо/ Муравей),35000.0,55000.0,Нижний Новгород,улица Бетанкура,56.339397,43.956211,MYBOX,Сменный график
5475,72207764,Лаборант химического анализа,35000.0,,Нижний Новгород,шоссе Жиркомбината,56.310987,43.915481,НМЖК группа компаний,Полный день
5476,76482769,Менеджер по оптовым продажам,60000.0,,Нижний Новгород,Республиканская улица,56.313598,44.031391,Маркет Групп,Полный день
5477,76483682,Менеджер по работе с маркетплейсами,50000.0,,Нижний Новгород,Советский район,56.293337,44.013856,РОСМЕДТЕХ,Полный день
5478,76484750,Производственный контролер,40000.0,,Дзержинск,улица Лермонтова,56.263343811035156,43.40887451171875,"Заря, Дзержинский завод химического оборудования",Полный день
5479,76482580,Ведущий специалист по противопожарной профилактике,33000.0,,Нижний Новгород,проспект Гагарина,56.297643,43.979827,Нижегородский государственный университет им. Н.И.Лобачевского НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ УНИВЕРСИТЕТ,Полный день
5480,76485055,Заведующий аптекой,52000.0,86000.0,Нижний Новгород,Верхне-Печёрская улица,56.293107,44.067503,"Аптечная сеть Максавит и 36,7",Полный день
5481,76490014,Помощник воспитателя,16000.0,21000.0,Нижний Новгород,улица Максима Горького,56.315381,43.996752,МБДОУ детский сад № 265,Полный день
5482,76484504,Инженер-технолог по сборке электровакуумных приборов,50000.0,,Нижний Новгород,улица Ульянова,56.323498,44.022533,ИПФ РАН,Полный день
5483,76486326,Оператор станков с ЧПУ,60000.0,,Дзержинск,улица Лермонтова,56.263343811035156,43.40887451171875,"Заря, Дзержинский завод химического оборудования",Полный день
5484,76481799,Главный бухгалтер,40000.0,40000.0,Нижний Новгород,посёлок Черепичный,56.24549,43.997327,ПКФ Юнион,Полный день
5485,75881857,Продавец-консультант в салон связи TELE2 (ТРЦ МЕГА),35000.0,,село Федяково,,56.228571,44.05481,Дилер,Сменный график
5486,76035594,Кредитный специалист в Ситилинк,60000.0,,Нижний Новгород,проспект Гагарина,56.293187,43.977806,Совкомбанк,Полный день
5487,74009431,TOP Менеджер по продажам,60000.0,,Нижний Новгород,Канавинская улица,56.322414,43.950893,Дельта системы безопасности,Полный день
5488,75941102,Механик / Наладчик (Слесарь по ремонту электрооборудования),50000.0,60000.0,Нижний Новгород,улица Кащенко,56.246621,43.982639,ПРЕМИУМ ТОБАКО,Сменный график
5489,76482112,Рабочий на производство,35000.0,50000.0,Кстово,"Промышленный район, микрорайон Северный, квартал Стройбаза, 1-й проезд",56.122936,44.134634,Предприятие ПИК,Сменный график
5490,76487235,Менеджер по продажам,40000.0,100000.0,Нижний Новгород,Окский съезд,56.305209,43.978723,Акваир,Полный день
5491,76485391,Офис-менеджер,28350.0,37800.0,Нижний Новгород,улица Белинского,56.310767,43.995737,Серебряный век - Риэлти,Полный день
5492,75920936,Инженер-лаборант,30000.0,,Нижний Новгород,проспект Ильича,56.24456,43.862813,Филиал ФБУЗ Центр гигиены и эпидемиологии в Нижегородской области №11,Полный день
5493,76485385,Менеджер по продажам/Продавец-консультант,30000.0,80000.0,Нижний Новгород,улица Новикова-Прибоя,56.265272,43.918877,Группа Бринэкс,Полный день
5494,76282712,Юрисконсульт,30000.0,,Нижний Новгород,улица Маршала Воронова,56.325434,43.922686,АНО Областное кадровое агентство,Полный день
5495,70331701,Полицейский - водитель,27000.0,39000.0,Нижний Новгород,"Приокский район, жилой район Щербинки, микрорайон Щербинки-1",56.239633,43.969407,Отдел вневедомственной охраны по Приокскому району г. Н. Новгорода - филиал ФГКУ УВО ВНГ России по Нижегородской области,Сменный график
5496,72922583,Психолог,16761.0,16761.0,Выкса,микрорайон Гоголя,55.327029,42.18768,ГБУ КЦСОН Городского Округа г. Выкса,Полный день
5497,76484051,Комплектовщик заказов,34000.0,75000.0,Нижний Новгород,Московское шоссе,56.317497,43.923252,Проект А,Полный день
5498,75851819,Водитель легкового автомобиля,16300.0,,Нижний Новгород,улица Красных Зорь,56.331718,43.867017,Отдел вневедомственной охраны по Московскому району города Нижнего Новгорода -филиал ФГКУ УВО ВНГ России по Нижегородской области,Полный день
5499,76482490,Дворник (Канавинский район),15000.0,15000.0,Нижний Новгород,Сормовское шоссе,56.321087,43.929073,АНО Областное кадровое агентство,Гибкий график
5500,76485802,Водитель-машинист БКМ,60000.0,70000.0,Нижний Новгород,Мануфактурная улица,56.331009,43.959633,Электрогарант,Вахтовый метод
5501,76489367,Мастер ногтевого сервиса,25000.0,60000.0,Нижний Новгород,улица Пискунова,56.324102,44.007639,ЭКСПРЕСС,Сменный график
5502,73594579,Специалист на доставку,82560.0,96320.0,Нижний Новгород,Юпитерская улица,56.277448,43.929207,Самокат (ООО Лидер консалт - официальный партнер),Полный день
5503,70331502,Полицейский - водитель,27000.0,39000.0,Нижний Новгород,"Приокский район, жилой район Щербинки, микрорайон Щербинки-1",56.239633,43.969407,Отдел вневедомственной охраны по Приокскому району г. Н. Новгорода - филиал ФГКУ УВО ВНГ России по Нижегородской области,Сменный график
5504,75168408,"Менеджер по продажам, г.Саров",30000.0,,Саров,улица Силкина,54.923771,43.352929,«Сеть мебельных салонов»,Полный день
5505,54504788,Диагност-автоэлектрик,60000.0,,Нижний Новгород,проспект Ленина,56.258268,43.904441,Интеравтоцентр,Полный день
5506,76483509,Начинающий юрист,25000.0,40000.0,Нижний Новгород,Большая Покровская улица,56.312325,43.988487,ЮК Прометей,Полный день
5507,75563221,Начальник отдела разработки 1С,,250000.0,Дзержинск,территория Восточный промрайон,56.255262,43.575855,НОРКЕМ,Полный день
5508,69701682,"Менеджер по продажам Beyosa, г. Нижний Новгород",40000.0,,Нижний Новгород,улица Ларина,56.241479,43.976423,«Сеть мебельных салонов»,Гибкий график
5509,71096461,Водитель погрузчика,,60000.0,Нижний Новгород,улица Ларина,56.236531,44.010828,PepsiCo,Полный день
5510,69330314,"Менеджер по продажам, г. Нижний Новгород",30000.0,,Нижний Новгород,улица Ларина,56.241479,43.976423,«Сеть мебельных салонов»,Полный день
5511,76484898,Помощник менеджера по продажам,35000.0,,Нижний Новгород,переулок Могилевича,56.318681,44.012077,ФИЛОФЕЙ,Полный день
5512,73565568,Продавец-консультант в салон TELE2 (Цитрон),30000.0,,Павлово,Красноармейская улица,55.96474,43.065801,Дилер,Сменный график
5513,76484457,"Мастер участка по монтажу воздушных линий 0,4-10кВ",60000.0,70000.0,Нижний Новгород,Мануфактурная улица,56.331009,43.959633,Электрогарант,Полный день
5514,73508919,Водитель категории Е,,130000.0,,,,,"МАГНИТ, Розничная сеть",Полный день
5515,70340507,Продавец-консультант в салон TELE2 (ТЦ Атом),35000.0,,Саров,улица Силкина,54.923771,43.352929,Дилер,Сменный график
5516,76483863,Комплектовщик заказов,34000.0,75000.0,Нижний Новгород,улица Родионова,56.300989,44.082765,Проект А,Сменный график
5517,70331682,Полицейский - водитель,27000.0,39000.0,Нижний Новгород,"Приокский район, жилой район Щербинки, микрорайон Щербинки-1",56.239633,43.969407,Отдел вневедомственной охраны по Приокскому району г. Н. Новгорода - филиал ФГКУ УВО ВНГ России по Нижегородской области,Сменный график
5518,73401393,Продавец-консультант в салон связи TELE2 (Зори),30000.0,,Выкса,улица Красные Зори,55.321108,42.167171,Дилер,Сменный график
5519,71862930,Разнорабочий,50000.0,55000.0,Нижний Новгород,Памирская улица,56.272105,43.944928,Завод Автоглушитель,Полный день
5520,76264838,Уборщица / Уборщик служебных помещений,8121.0,,Нижний Новгород,Артельная улица,56.298472,43.988748,ГУФСИН России по Нижегородской области,Полный день
5521,76496721,Кладовщик-наборщик,,48000.0,Нижний Новгород,улица Ларина,56.240808,44.005142,Мт-опт,Полный день
5522,76494590,Уборщица / уборщик офисных помещений,25000.0,28000.0,Нижний Новгород,улица Федосеенко,56.338524,43.818975,Дядюшка Плинтус,Полный день
5523,76496726,Руководитель отдела оптовых продаж,100000.0,,Нижний Новгород,улица Ларина,56.240808,44.005142,Мт-опт,Полный день
5524,76497055,Охранник,25000.0,25000.0,Нижний Новгород,проспект Ленина,56.284944,43.929684,Серанов М.Б.,Сменный график
5525,68029878,Полицейский (боец) ОМОН,40000.0,,Нижний Новгород,Московское шоссе,56.312345,43.845673,ОМОН Управления Росгвардии по Нижегородской области,Сменный график
5526,73771933,Помощник исполнительного директора,70000.0,75000.0,Нижний Новгород,"микрорайон Молитовка, Памирская улица",56.27211,43.944874,Завод Автоглушитель,Полный день
5527,76492085,"Педагог дополнительного образования (ИЗО, декоративное творчество)",17000.0,,Нижний Новгород,Ильинская улица,56.31907,43.989844,МБУ ДО Дом Детского Творчества Нижегородского района города Нижнего Новгорода,Полный день
5528,76492500,"Менеджер по работе с клиентами (центр Сормово, ул.Ефремова, д.2)",60000.0,,Нижний Новгород,улица Ефремова,56.348686,43.865562,Совкомбанк,Полный день
5529,76498205,Официант,25000.0,28000.0,Нижний Новгород,улица Генкиной,56.316659,44.029046,МАОУ СОШ №186,Полный день
5530,76498646,Менеджер по продажам,50000.0,,Заволжье,Лесозаводская улица,56.647123,43.411589,Торговый Дом Завдоз,Полный день
5531,76492846,Кассир в отделение банка (центр Сормово и пл.Горького),30000.0,30000.0,Нижний Новгород,улица Ефремова,56.348686,43.865562,Совкомбанк,Полный день
